algo,dv,dc,nv,nc,code_id,p_phys,p_mask,no_test,no_success,no_stop,p_log,p_error,p_std_dev
20,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22866,11.0,0.9995191677230406,0.00048083227695938646,0.00014494152748861848
21,5,6,60,50,swac_zxe5e53k,0.001,0.1,21446,21435,11.0,0.999487083838478,0.0005129161615220479,0.00015461037517629917
22,5,6,60,50,swac_zxe5e53k,0.001,0.1,21446,21436,10.0,0.9995337125804346,0.0004662874195654476,0.00014741864725631863
23,5,6,60,50,swac_zxe5e53k,0.001,0.1,21446,21433,13.0,0.999393826354565,0.0006061736454350264,0.0001680713566505455
24,5,6,60,50,swac_zxe5e53k,0.001,0.1,21445,21437,8.0,0.99962695266962,0.00037304733038001636,0.000131867545205916
25,5,6,60,50,swac_zxe5e53k,0.001,0.1,21443,21433,10.0,0.9995336473441216,0.00046635265587835484,0.0001474392671681724
26,5,6,60,50,swac_zxe5e53k,0.001,0.1,21443,21433,10.0,0.9995336473441216,0.00046635265587835484,0.0001474392671681724
27,5,6,60,50,swac_zxe5e53k,0.001,0.1,21442,21433,9.0,0.9995802630351648,0.0004197369648352156,0.00013988295534330555
28,5,6,60,50,swac_zxe5e53k,0.001,0.1,21440,21427,13.0,0.999393656716418,0.0006063432835820004,0.00016811837727682505
29,5,6,60,50,swac_zxe5e53k,0.001,0.1,21439,21423,16.0,0.9992536965343533,0.0007463034656467471,0.0001865062323093608
30,5,6,60,50,swac_zxe5e53k,0.001,0.1,21439,21423,16.0,0.9992536965343533,0.0007463034656467471,0.0001865062323093608
31,5,6,60,50,swac_zxe5e53k,0.001,0.1,20534,20521,13.0,0.9993669036719588,0.000633096328041205,0.0001755337374173046
32,5,6,60,50,swac_zxe5e53k,0.001,0.1,20532,20521,11.0,0.9994642509253848,0.0005357490746151772,0.00016149114708732996
33,5,6,60,50,swac_zxe5e53k,0.001,0.1,20532,20515,17.0,0.9991720241574128,0.000827975842587203,0.00020073048686064957
34,5,6,60,50,swac_zxe5e53k,0.001,0.1,20532,20511,21.0,0.9989772063120982,0.001022793687901813,0.00022307771189697113
35,5,6,60,50,swac_zxe5e53k,0.001,0.1,20531,20512,19.0,0.9990745701621938,0.0009254298378061909,0.00021220990449184648
36,5,6,60,50,swac_zxe5e53k,0.001,0.1,20531,20517,14.0,0.9993181043300376,0.0006818956699623513,0.00018218213721878259
37,5,6,60,50,swac_zxe5e53k,0.001,0.1,20531,20510,21.0,0.9989771564950564,0.001022843504943638,0.0002230885717434499
38,5,6,60,50,swac_zxe5e53k,0.001,0.1,20531,20518,13.0,0.9993668111636064,0.0006331888363936278,0.00017555937836940405
39,5,6,60,50,swac_zxe5e53k,0.001,0.1,20531,20520,11.0,0.9994642248307436,0.0005357751692564028,0.00016149901070152726
40,5,6,60,50,swac_zxe5e53k,0.001,0.1,20531,20515,16.0,0.9992206906629,0.0007793093371000204,0.0001947514040984834
41,5,6,60,50,swac_zxe5e53k,0.001,0.1,15496,15483,13.0,0.9991610738255032,0.000838926174496768,0.0002325786372266918
42,5,6,60,50,swac_zxe5e53k,0.001,0.1,15496,15474,22.0,0.998580278781621,0.0014197212183789665,0.0003024706398967536
43,5,6,60,50,swac_zxe5e53k,0.001,0.1,15495,15479,16.0,0.9989674088415618,0.0010325911584382341,0.0002580144746231366
44,5,6,60,50,swac_zxe5e53k,0.001,0.1,15493,15477,16.0,0.998967275543794,0.0010327244562059468,0.00025804776463899797
45,5,6,60,50,swac_zxe5e53k,0.001,0.1,15492,15479,13.0,0.999160857216628,0.0008391427833720488,0.00023263866329740468
46,5,6,60,50,swac_zxe5e53k,0.001,0.1,15491,15472,19.0,0.998773481376283,0.0012265186237170322,0.0002812100566786218
47,5,6,60,50,swac_zxe5e53k,0.001,0.1,15491,15479,12.0,0.999225356658705,0.000774643341294956,0.00022353364105437285
48,5,6,60,50,swac_zxe5e53k,0.001,0.1,15489,15475,14.0,0.9990961327393634,0.000903867260636626,0.00024145948890757905
49,5,6,60,50,swac_zxe5e53k,0.001,0.1,15489,15473,16.0,0.9989670088449868,0.0010329911550132076,0.0002581143704486287
50,5,6,60,50,swac_zxe5e53k,0.001,0.1,15489,15476,13.0,0.9991606946865518,0.0008393053134482242,0.00023268370318775083
51,5,6,60,50,swac_zxe5e53k,0.001,0.1,15489,15471,18.0,0.99883788495061,0.0011621150493900112,0.00027375393842019453
52,5,6,60,50,swac_zxe5e53k,0.001,0.1,15488,15469,19.0,0.9987732438016528,0.001226756198347223,0.0002812644931501106
53,5,6,60,50,swac_zxe5e53k,0.001,0.1,15488,15473,15.0,0.9990315082644629,0.000968491735537147,0.0002499423692994687
54,5,6,60,50,swac_zxe5e53k,0.001,0.1,15487,15457,30.0,0.9980628914573512,0.0019371085426488355,0.00035332330427128433
55,5,6,60,50,swac_zxe5e53k,0.001,0.1,15486,15462,24.0,0.9984502130956994,0.0015497869043006318,0.0003161036953686957
56,5,6,60,50,swac_zxe5e53k,0.001,0.1,15486,15473,13.0,0.999160532093504,0.0008394679064960275,0.00023272876052130335
57,5,6,60,50,swac_zxe5e53k,0.001,0.1,15485,15468,17.0,0.99890216338392,0.0010978366160799835,0.0002661182922791875
58,5,6,60,50,swac_zxe5e53k,0.001,0.1,15485,15464,21.0,0.9986438488860188,0.001356151113981241,0.0002957356995912746
59,5,6,60,50,swac_zxe5e53k,0.001,0.1,15485,15467,18.0,0.9988375847594446,0.0011624152405553811,0.00027382461188364
60,5,6,60,50,swac_zxe5e53k,0.001,0.1,15484,15474,10.0,0.9993541720485662,0.0006458279514337528,0.0002041627713506078
70,5,6,60,50,swac_zxe5e53k,0.001,0.1,21235,21191,44.0,0.9979279491405698,0.0020720508594301856,0.0003120496257064155
80,5,6,60,50,swac_zxe5e53k,0.001,0.1,21229,21184,45.0,0.9978802581374536,0.002119741862546376,0.00031565737106788606
90,5,6,60,50,swac_zxe5e53k,0.001,0.1,21225,21192,33.0,0.9984452296819788,0.0015547703180212036,0.0002704402907722867
100,5,6,60,50,swac_zxe5e53k,0.001,0.1,44526,44424,102.0,0.9977092036113732,0.0022907963886268368,0.0002265626903626157
110,5,6,60,50,swac_zxe5e53k,0.001,0.1,17050,17017,33.0,0.9980645161290322,0.001935483870967758,0.00033659828151295863
120,5,6,60,50,swac_zxe5e53k,0.001,0.1,17050,17006,44.0,0.9974193548387096,0.002580645161290418,0.00038854457594729105
130,5,6,60,50,swac_zxe5e53k,0.001,0.1,17048,17000,48.0,0.997184420459878,0.002815579540122015,0.00040582138089833523
140,5,6,60,50,swac_zxe5e53k,0.001,0.1,17045,16991,54.0,0.9968319155177472,0.0031680844822528087,0.00043043823459661086
150,5,6,60,50,swac_zxe5e53k,0.001,0.1,17039,16986,53.0,0.9968894888197664,0.003110511180233644,0.00042659655140096016
160,5,6,60,50,swac_zxe5e53k,0.001,0.1,14606,14553,53.0,0.9963713542379844,0.003628645762015603,0.0004975276883012788
170,5,6,60,50,swac_zxe5e53k,0.001,0.1,14604,14545,59.0,0.9959600109559024,0.004039989044097636,0.0005248982588887258
180,5,6,60,50,swac_zxe5e53k,0.001,0.1,14600,14556,44.0,0.996986301369863,0.0030136986301370072,0.0004536470363728211
190,5,6,60,50,swac_zxe5e53k,0.001,0.1,14594,14539,55.0,0.9962313279429904,0.003768672057009592,0.0005072091740299179
200,5,6,60,50,swac_zxe5e53k,0.001,0.1,13393,13335,58.0,0.9956693795266184,0.004330620473381619,0.0005674057120956789
210,5,6,60,50,swac_zxe5e53k,0.001,0.1,4856,4830,26.0,0.9946457990115322,0.005354200988467839,0.0010472303552007936
220,5,6,60,50,swac_zxe5e53k,0.001,0.1,4849,4829,20.0,0.9958754382346876,0.004124561765312396,0.0009203760826663973
230,5,6,60,50,swac_zxe5e53k,0.001,0.1,4847,4824,23.0,0.9952547967815144,0.004745203218485594,0.0009870929224595878
240,5,6,60,50,swac_zxe5e53k,0.001,0.1,4843,4813,30.0,0.9938054924633491,0.006194507536650851,0.0011274488673040292
250,5,6,60,50,swac_zxe5e53k,0.001,0.1,4842,4816,26.0,0.9946303180503924,0.00536968194960763,0.0010502501094075405
260,5,6,60,50,swac_zxe5e53k,0.001,0.1,2969,2954,15.0,0.99494779386999,0.005052206130010006,0.0013011746051388468
270,5,6,60,50,swac_zxe5e53k,0.001,0.1,2967,2947,20.0,0.9932591843613076,0.006740815638692443,0.0015022034196449977
280,5,6,60,50,swac_zxe5e53k,0.001,0.1,2966,2946,20.0,0.9932569116655428,0.006743088334457248,0.0015027081749718046
290,5,6,60,50,swac_zxe5e53k,0.001,0.1,2964,2948,16.0,0.9946018893387314,0.005398110661268607,0.001345880286579033
300,5,6,60,50,swac_zxe5e53k,0.001,0.1,2958,2937,21.0,0.9929006085192698,0.007099391480730244,0.001543705196614504
310,5,6,60,50,swac_zxe5e53k,0.001,0.1,2066,2051,15.0,0.9927395934172314,0.007260406582768608,0.0018678112373846137
320,5,6,60,50,swac_zxe5e53k,0.001,0.1,2063,2051,12.0,0.9941832283082888,0.005816771691711242,0.0016742665910582921
330,5,6,60,50,swac_zxe5e53k,0.001,0.1,2063,2049,14.0,0.9932137663596704,0.0067862336403295975,0.0018075326676973893
340,5,6,60,50,swac_zxe5e53k,0.001,0.1,2060,2048,12.0,0.9941747572815534,0.005825242718446644,0.001676697700103667
350,5,6,60,50,swac_zxe5e53k,0.001,0.1,2058,2041,17.0,0.9917395529640428,0.008260447035957186,0.001995160818408775
360,5,6,60,50,swac_zxe5e53k,0.001,0.1,2054,2039,15.0,0.99269717624148,0.007302823758519983,0.0018786833375014633
370,5,6,60,50,swac_zxe5e53k,0.001,0.1,3752,3714,38.0,0.9898720682302772,0.01012793176972282,0.0016346263802255487
380,5,6,60,50,swac_zxe5e53k,0.001,0.1,3750,3724,26.0,0.9930666666666668,0.006933333333333236,0.0013550165777310255
390,5,6,60,50,swac_zxe5e53k,0.001,0.1,3746,3717,29.0,0.9922584089695676,0.007741591030432371,0.0014320019848672047
400,5,6,60,50,swac_zxe5e53k,0.001,0.1,3738,3705,33.0,0.991171749598716,0.008828250401283988,0.0015300024650658581
410,5,6,60,50,swac_zxe5e53k,0.001,0.1,4191,4147,44.0,0.989501312335958,0.01049868766404205,0.0015744064658552383
420,5,6,60,50,swac_zxe5e53k,0.001,0.1,4189,4155,34.0,0.9918835044163284,0.008116495583671557,0.0013863070506735318
430,5,6,60,50,swac_zxe5e53k,0.001,0.1,4186,4154,32.0,0.9923554706163402,0.007644529383659782,0.0013461994204564927
440,5,6,60,50,swac_zxe5e53k,0.001,0.1,4184,4146,38.0,0.9909177820267686,0.009082217973231388,0.0014666244924956332
450,5,6,60,50,swac_zxe5e53k,0.001,0.1,7889,7818,71.0,0.991000126758778,0.008999873241221978,0.00106327125552094
460,5,6,60,50,swac_zxe5e53k,0.001,0.1,3712,3675,37.0,0.9900323275862069,0.00996767241379315,0.0016304879082916415
470,5,6,60,50,swac_zxe5e53k,0.001,0.1,3710,3668,42.0,0.9886792452830188,0.01132075471698124,0.0017369145141736108
480,5,6,60,50,swac_zxe5e53k,0.001,0.1,3704,3665,39.0,0.9894708423326134,0.010529157667386602,0.0016771149333049767
490,5,6,60,50,swac_zxe5e53k,0.001,0.1,3703,3659,44.0,0.9881177423710504,0.011882257628949566,0.0017806434844264939
500,5,6,60,50,swac_zxe5e53k,0.001,0.1,3699,3663,36.0,0.9902676399026764,0.009732360097323589,0.0016141474811508228
610,5,6,60,50,swac_zxe5e53k,0.001,0.1,2817,2783,34.0,0.9879304224352148,0.012069577564785217,0.0020573860519529693
710,5,6,60,50,swac_zxe5e53k,0.001,0.1,2816,2778,38.0,0.9865056818181818,0.013494318181818232,0.0021742473193641296
810,5,6,60,50,swac_zxe5e53k,0.001,0.1,2815,2762,53.0,0.9811722912966252,0.0188277087033748,0.0025617230330721797
910,5,6,60,50,swac_zxe5e53k,0.001,0.1,2808,2759,49.0,0.9825498575498576,0.017450142450142425,0.002471031234677866
1000,5,6,60,50,swac_zxe5e53k,0.001,0.1,2611,2557,54.0,0.9793182688625048,0.020681731137495163,0.002785171459574933
2000,5,6,60,50,swac_zxe5e53k,0.001,0.1,3378,3250,128.0,0.9621077560686796,0.0378922439313204,0.003285165077419985
1000,5,6,60,50,swac_zxe5e53k,0.001,0.11,1571,1534,37.0,0.9764481222151496,0.02355187778485035,0.0038260378694240905
1000,5,6,60,50,swac_zxe5e53k,0.001,0.12,1564,1508,56.0,0.9641943734015346,0.03580562659846542,0.0046982872009904
1000,5,6,60,50,swac_zxe5e53k,0.001,0.13,1561,1511,50.0,0.9679692504804612,0.03203074951953877,0.004456694652899549
1000,5,6,60,50,swac_zxe5e53k,0.001,0.14,1557,1501,56.0,0.9640333975594092,0.0359666024405908,0.004719015901505154
100,5,6,60,50,swac_zxe5e53k,0.001,0.15,27471,27349,122.0,0.9955589530777912,0.004441046922208813,0.00040117968921631405
200,5,6,60,50,swac_zxe5e53k,0.001,0.15,4168,4134,34.0,0.9918426103646834,0.008157389635316648,0.0013932630809983114
300,5,6,60,50,swac_zxe5e53k,0.001,0.15,4167,4120,47.0,0.9887209023278136,0.011279097672186378,0.0016359208451915085
400,5,6,60,50,swac_zxe5e53k,0.001,0.15,4166,4112,54.0,0.9870379260681708,0.012962073931829243,0.0017524455562327801
500,5,6,60,50,swac_zxe5e53k,0.001,0.15,4164,4084,80.0,0.9807877041306436,0.019212295869356355,0.002127265902554081
600,5,6,60,50,swac_zxe5e53k,0.001,0.15,4163,4060,103.0,0.9752582272399712,0.024741772760028757,0.0024075316923273054
700,5,6,60,50,swac_zxe5e53k,0.001,0.15,4160,4046,114.0,0.9725961538461538,0.027403846153846168,0.0025311936304180426
800,5,6,60,50,swac_zxe5e53k,0.001,0.15,4158,4013,145.0,0.9651274651274652,0.03487253487253483,0.002845062775960828
900,5,6,60,50,swac_zxe5e53k,0.001,0.15,4155,3996,159.0,0.9617328519855596,0.03826714801444042,0.002976149613444865
1000,5,6,60,50,swac_zxe5e53k,0.001,0.15,4152,3979,173.0,0.9583333333333334,0.04166666666666663,0.0031011587878478483
2000,5,6,60,50,swac_zxe5e53k,0.001,0.15,3371,3110,261.0,0.9225749035894394,0.07742509641056061,0.004603226231704021
0,5,6,60,50,swac_zxe5e53k,0.001,0.2,100917,100916,1.0,0.9999900908667518,9.909133248164892e-06,9.909084152557352e-06
1,5,6,60,50,swac_zxe5e53k,0.001,0.2,89850,89844,6.0,0.999933222036728,6.677796327203556e-05,2.7261079081226107e-05
2,5,6,60,50,swac_zxe5e53k,0.001,0.2,100917,100901,16.0,0.99984145386803,0.00015854613196997214,3.963339075842856e-05
3,5,6,60,50,swac_zxe5e53k,0.001,0.2,100917,100881,36.0,0.9996432712030678,0.00035672879693215975,5.944419392323227e-05
4,5,6,60,50,swac_zxe5e53k,0.001,0.2,100917,100888,29.0,0.9997126351358048,0.00028736486419522755,5.33546478587496e-05
5,5,6,60,50,swac_zxe5e53k,0.001,0.2,100916,100878,38.0,0.9996234492052796,0.0003765507947204316,6.107310323631688e-05
6,5,6,60,50,swac_zxe5e53k,0.001,0.2,100916,100867,49.0,0.9995144476594396,0.0004855523405603579,6.934777795856177e-05
7,5,6,60,50,swac_zxe5e53k,0.001,0.2,100915,100848,67.0,0.999336074914532,0.0006639250854679757,8.108442838224263e-05
8,5,6,60,50,swac_zxe5e53k,0.001,0.2,100915,100844,71.0,0.9992964375959966,0.0007035624040033772,8.346811762898863e-05
9,5,6,60,50,swac_zxe5e53k,0.001,0.2,100915,100845,70.0,0.9993063469256304,0.0006936530743696379,8.28786404693586e-05
10,5,6,60,50,swac_zxe5e53k,0.001,0.2,100915,100825,90.0,0.9991081603329536,0.0008918396670464235,9.396622573352004e-05
11,5,6,60,50,swac_zxe5e53k,0.001,0.2,10170,10160,10.0,0.9990167158308751,0.000983284169124854,0.00031078884651124754
12,5,6,60,50,swac_zxe5e53k,0.001,0.2,10170,10158,12.0,0.9988200589970502,0.0011799410029498247,0.0003404186129939171
13,5,6,60,50,swac_zxe5e53k,0.001,0.2,10170,10157,13.0,0.9987217305801376,0.0012782694198624212,0.00035430148531002167
14,5,6,60,50,swac_zxe5e53k,0.001,0.2,10170,10162,8.0,0.9992133726647,0.0007866273352999942,0.0002780053536717285
15,5,6,60,50,swac_zxe5e53k,0.001,0.2,10169,10159,10.0,0.9990166191365916,0.000983380863408434,0.0003108193938496579
16,5,6,60,50,swac_zxe5e53k,0.001,0.2,10169,10154,15.0,0.9985249287048874,0.0014750712951125955,0.0003805807679002686
17,5,6,60,50,swac_zxe5e53k,0.001,0.2,10169,10155,14.0,0.9986232667912284,0.00137673320877163,0.00036769405720163054
18,5,6,60,50,swac_zxe5e53k,0.001,0.2,10169,10154,15.0,0.9985249287048874,0.0014750712951125955,0.0003805807679002686
19,5,6,60,50,swac_zxe5e53k,0.001,0.2,10169,10150,19.0,0.998131576359524,0.0018684236404760135,0.00042824514748029464
20,5,6,60,50,swac_zxe5e53k,0.001,0.2,10169,10153,16.0,0.9984265906185466,0.00157340938145345,0.0003930427714085771
21,5,6,60,50,swac_zxe5e53k,0.001,0.2,8738,8725,13.0,0.998512245365072,0.0014877546349280069,0.000412321834440197
22,5,6,60,50,swac_zxe5e53k,0.001,0.2,8737,8725,12.0,0.998626530845828,0.0013734691541720245,0.00039621401847041995
23,5,6,60,50,swac_zxe5e53k,0.001,0.2,8737,8714,23.0,0.9973675174545038,0.0026324825454961953,0.0005481875806432145
24,5,6,60,50,swac_zxe5e53k,0.001,0.2,8737,8714,23.0,0.9973675174545038,0.0026324825454961953,0.0005481875806432145
25,5,6,60,50,swac_zxe5e53k,0.001,0.2,8737,8717,20.0,0.9977108847430468,0.002289115256953189,0.0005112755413806707
26,5,6,60,50,swac_zxe5e53k,0.001,0.2,8736,8710,26.0,0.9970238095238096,0.0029761904761903546,0.0005828097565034553
27,5,6,60,50,swac_zxe5e53k,0.001,0.2,8736,8714,22.0,0.997481684981685,0.0025183150183150094,0.0005362300898162152
28,5,6,60,50,swac_zxe5e53k,0.001,0.2,8736,8711,25.0,0.9971382783882784,0.0028617216117216016,0.0005715247905479877
29,5,6,60,50,swac_zxe5e53k,0.001,0.2,8736,8710,26.0,0.9970238095238096,0.0029761904761903546,0.0005828097565034553
30,5,6,60,50,swac_zxe5e53k,0.001,0.2,8736,8711,25.0,0.9971382783882784,0.0028617216117216016,0.0005715247905479877
31,5,6,60,50,swac_zxe5e53k,0.001,0.2,7832,7816,16.0,0.9979570990806946,0.002042900919305368,0.000510203282597683
32,5,6,60,50,swac_zxe5e53k,0.001,0.2,7832,7810,22.0,0.9971910112359552,0.002808988764044784,0.0005980367038512352
33,5,6,60,50,swac_zxe5e53k,0.001,0.2,7832,7807,25.0,0.9968079673135852,0.0031920326864147697,0.0006373868156191988
34,5,6,60,50,swac_zxe5e53k,0.001,0.2,7832,7808,24.0,0.996935648621042,0.003064351378957997,0.0006245489822699067
35,5,6,60,50,swac_zxe5e53k,0.001,0.2,7832,7811,21.0,0.9973186925434115,0.0026813074565884554,0.0005843243008150047
36,5,6,60,50,swac_zxe5e53k,0.001,0.2,7831,7802,29.0,0.996296769250415,0.003703230749585007,0.0006863982000492265
37,5,6,60,50,swac_zxe5e53k,0.001,0.2,7830,7808,22.0,0.9971902937420178,0.0028097062579821586,0.0005981892438725423
38,5,6,60,50,swac_zxe5e53k,0.001,0.2,7829,7808,21.0,0.9973176650913272,0.0026823349086727566,0.0005845479073484901
39,5,6,60,50,swac_zxe5e53k,0.001,0.2,7827,7798,29.0,0.9962948767088284,0.0037051232911715637,0.0006867483326047102
40,5,6,60,50,swac_zxe5e53k,0.001,0.2,7827,7809,18.0,0.9977002683020314,0.002299731697968599,0.0005414283137169081
41,5,6,60,50,swac_zxe5e53k,0.001,0.2,8047,8015,32.0,0.9960233627438796,0.003976637256120408,0.0007015776583308685
42,5,6,60,50,swac_zxe5e53k,0.001,0.2,8046,8017,29.0,0.996395724583644,0.0036042754163559954,0.0006680898879039733
43,5,6,60,50,swac_zxe5e53k,0.001,0.2,8046,8010,36.0,0.9955257270693512,0.004474272930648837,0.0007440420250044812
44,5,6,60,50,swac_zxe5e53k,0.001,0.2,8046,8008,38.0,0.995277156350982,0.004722843649017983,0.0007643350724768942
45,5,6,60,50,swac_zxe5e53k,0.001,0.2,8046,8014,32.0,0.99602286850609,0.003977131493909991,0.0007016646800751722
46,5,6,60,50,swac_zxe5e53k,0.001,0.2,8045,8017,28.0,0.9965195773772528,0.00348042262274717,0.0006565924503687187
47,5,6,60,50,swac_zxe5e53k,0.001,0.2,8044,8005,39.0,0.9951516658378916,0.004848334162108392,0.0007744704979584257
48,5,6,60,50,swac_zxe5e53k,0.001,0.2,8043,8015,28.0,0.9965187119234116,0.003481288076588429,0.0006567554357136715
49,5,6,60,50,swac_zxe5e53k,0.001,0.2,8042,8000,42.0,0.9947774185525988,0.005222581447401176,0.0008037547185884047
50,5,6,60,50,swac_zxe5e53k,0.001,0.2,8042,8018,24.0,0.9970156677443422,0.002984332255657751,0.0006082646023661232
51,5,6,60,50,swac_zxe5e53k,0.001,0.2,8041,8003,38.0,0.9952742196244247,0.00472578037557525,0.0007648092177705187
52,5,6,60,50,swac_zxe5e53k,0.001,0.2,8040,7999,41.0,0.9949004975124378,0.005099502487562191,0.0007943752482720968
53,5,6,60,50,swac_zxe5e53k,0.001,0.2,8040,8013,27.0,0.996641791044776,0.0033582089552239847,0.0006452015177347258
54,5,6,60,50,swac_zxe5e53k,0.001,0.2,8039,8002,37.0,0.9953974374922254,0.004602562507774577,0.0007549133273920846
55,5,6,60,50,swac_zxe5e53k,0.001,0.2,8037,8004,33.0,0.995893990294886,0.004106009705113989,0.0007132956203131224
56,5,6,60,50,swac_zxe5e53k,0.001,0.2,8037,8000,37.0,0.9953962921488118,0.0046037078511882434,0.000755100752449154
57,5,6,60,50,swac_zxe5e53k,0.001,0.2,8037,7998,39.0,0.9951474430757744,0.004852556924225593,0.0007751433952858575
58,5,6,60,50,swac_zxe5e53k,0.001,0.2,8037,8003,34.0,0.9957695657583676,0.004230434241632386,0.0007239772419614721
59,5,6,60,50,swac_zxe5e53k,0.001,0.2,8037,7988,49.0,0.9939031977105884,0.0060968022894115625,0.0008683126250884909
60,5,6,60,50,swac_zxe5e53k,0.001,0.2,8036,7995,41.0,0.9948979591836736,0.00510204081632637,0.0007947696426934673
61,5,6,60,50,swac_zxe5e53k,0.001,0.2,5240,5208,32.0,0.9938931297709924,0.006106870229007577,0.0010762509466632037
62,5,6,60,50,swac_zxe5e53k,0.001,0.2,5240,5210,30.0,0.9942748091603052,0.005725190839694805,0.0010422755702868465
63,5,6,60,50,swac_zxe5e53k,0.001,0.2,5240,5204,36.0,0.9931297709923664,0.006870229007633566,0.001141098051682114
64,5,6,60,50,swac_zxe5e53k,0.001,0.2,5239,5212,27.0,0.9948463447222752,0.005153655277724822,0.0009892623664056013
65,5,6,60,50,swac_zxe5e53k,0.001,0.2,5237,5203,34.0,0.9935077334351728,0.006492266564827154,0.0011097943529152293
66,5,6,60,50,swac_zxe5e53k,0.001,0.2,5236,5213,23.0,0.995607333842628,0.004392666157371994,0.0009139202993061992
67,5,6,60,50,swac_zxe5e53k,0.001,0.2,5236,5206,30.0,0.994270435446906,0.005729564553094035,0.001043069514122717
68,5,6,60,50,swac_zxe5e53k,0.001,0.2,5235,5208,27.0,0.9948424068767908,0.005157593123209181,0.000990016290410828
69,5,6,60,50,swac_zxe5e53k,0.001,0.2,5235,5198,37.0,0.9929321872015282,0.007067812798471795,0.0011578277936528491
70,5,6,60,50,swac_zxe5e53k,0.001,0.2,7105,7070,35.0,0.9950738916256158,0.0049261083743842304,0.0008306108611302002
80,5,6,60,50,swac_zxe5e53k,0.001,0.2,1872,1853,19.0,0.9898504273504274,0.010149572649572614,0.0023166250255208494
90,5,6,60,50,swac_zxe5e53k,0.001,0.2,1870,1855,15.0,0.9919786096256684,0.008021390374331583,0.0020627907567921278
100,5,6,60,50,swac_zxe5e53k,0.001,0.2,25166,24960,206.0,0.9918143526980848,0.008185647301915178,0.0005679820518537528
110,5,6,60,50,swac_zxe5e53k,0.001,0.2,5536,5497,39.0,0.9929552023121389,0.0070447976878611485,0.0011240899107367724
120,5,6,60,50,swac_zxe5e53k,0.001,0.2,5533,5468,65.0,0.988252304355684,0.011747695644315992,0.001448538110938233
130,5,6,60,50,swac_zxe5e53k,0.001,0.2,5532,5473,59.0,0.9893347794649312,0.010665220535068798,0.0013810693043277433
140,5,6,60,50,swac_zxe5e53k,0.001,0.2,5529,5479,50.0,0.9909567733767408,0.009043226623259182,0.0012731095252082208
150,5,6,60,50,swac_zxe5e53k,0.001,0.2,5528,5463,65.0,0.9882416787264834,0.011758321273516614,0.001449840499383115
160,5,6,60,50,swac_zxe5e53k,0.001,0.2,5524,5433,91.0,0.9835264301230991,0.01647356987690085,0.0017126161843393046
170,5,6,60,50,swac_zxe5e53k,0.001,0.2,5523,5433,90.0,0.9837045084193372,0.01629549158066279,0.001703642800939632
180,5,6,60,50,swac_zxe5e53k,0.001,0.2,5520,5415,105.0,0.9809782608695652,0.01902173913043481,0.0018385915653025115
190,5,6,60,50,swac_zxe5e53k,0.001,0.2,5516,5423,93.0,0.9831399564902102,0.016860043509789757,0.0017335041681478054
200,5,6,60,50,swac_zxe5e53k,0.001,0.2,5513,5420,93.0,0.9831307817885,0.016869218211500003,0.001734439393229178
210,5,6,60,50,swac_zxe5e53k,0.001,0.2,3195,3133,62.0,0.9805946791862284,0.019405320813771554,0.002440449068317231
220,5,6,60,50,swac_zxe5e53k,0.001,0.2,3195,3125,70.0,0.9780907668231612,0.021909233176838794,0.0025898090079150317
230,5,6,60,50,swac_zxe5e53k,0.001,0.2,3192,3135,57.0,0.9821428571428572,0.017857142857142794,0.0023440230413135383
240,5,6,60,50,swac_zxe5e53k,0.001,0.2,3187,3121,66.0,0.979290869155946,0.020709130844054013,0.0025225846975355077
250,5,6,60,50,swac_zxe5e53k,0.001,0.2,3186,3110,76.0,0.9761456371625864,0.0238543628374136,0.0027034499483158847
260,5,6,60,50,swac_zxe5e53k,0.001,0.2,1930,1885,45.0,0.9766839378238342,0.023316062176165775,0.003434993903861591
270,5,6,60,50,swac_zxe5e53k,0.001,0.2,1925,1870,55.0,0.9714285714285714,0.02857142857142858,0.0037971350813999355
280,5,6,60,50,swac_zxe5e53k,0.001,0.2,1921,1856,65.0,0.9661634565330556,0.033836543466944424,0.004125291262769573
290,5,6,60,50,swac_zxe5e53k,0.001,0.2,1919,1855,64.0,0.9666492965085982,0.03335070349140179,0.004098731617124808
300,5,6,60,50,swac_zxe5e53k,0.001,0.2,1919,1852,67.0,0.9650859822824388,0.0349140177175612,0.004190303024781001
310,5,6,60,50,swac_zxe5e53k,0.001,0.2,1859,1803,56.0,0.9698762775685852,0.030123722431414812,0.003964357322745323
320,5,6,60,50,swac_zxe5e53k,0.001,0.2,1856,1802,54.0,0.9709051724137931,0.02909482758620685,0.003901281743532794
330,5,6,60,50,swac_zxe5e53k,0.001,0.2,1854,1805,49.0,0.9735706580366774,0.026429341963322583,0.0037253926073812288
340,5,6,60,50,swac_zxe5e53k,0.001,0.2,1851,1794,57.0,0.9692058346839546,0.030794165316045397,0.004015494348999488
350,5,6,60,50,swac_zxe5e53k,0.001,0.2,1846,1774,72.0,0.960996749729144,0.03900325027085605,0.004506044858898276
360,5,6,60,50,swac_zxe5e53k,0.001,0.2,1687,1623,64.0,0.962062833432128,0.03793716656787205,0.004651324327204314
370,5,6,60,50,swac_zxe5e53k,0.001,0.2,1684,1616,68.0,0.9596199524940616,0.04038004750593838,0.004796914788707082
